ibge_id,uf,name,capital,lon,lat,no_accents,alternative_names,microregion,mesoregion
3166600,MG,Serra da Saudade,,-45.7965895747,-19.4405622458,Serra da Saudade,,Bom Despacho,Central Mineira
3166709,MG,Serra dos Aimorés,,-40.2431685749,-17.7857470183,Serra dos Aimores,,Nanuque,Vale do Mucuri
3166808,MG,Serra do Salitre,,-46.6921087262,-19.1117957635,Serra do Salitre,,Patrocínio,Triângulo Mineiro/Alto Paranaíba
3166907,MG,Serrania,,-46.0431449358,-21.546680652,Serrania,,Alfenas,Sul/Sudoeste de Minas
3166956,MG,Serranópolis de Minas,,-42.8743863931,-15.8087837821,Serranopolis de Minas,,Janaúba,Norte de Minas
3167004,MG,Serranos,,-44.5067541647,-21.8887817979,Serranos,,Andrelândia,Sul/Sudoeste de Minas
3167103,MG,Serro,,-43.3886312681,-18.6044422453,Serro,,Conceição do Mato Dentro,Metropolitana de Belo Horizonte
3167202,MG,Sete Lagoas,,-44.2395946156,-19.4582874188,Sete Lagoas,,Sete Lagoas,Metropolitana de Belo Horizonte
3167301,MG,Silveirânia,,-43.2178784698,-21.1646375385,Silveirania,,Ubá,Zona da Mata
3167400,MG,Silvianópolis,,-45.8324471456,-22.0279972639,Silvianopolis,,Santa Rita do Sapucaí,Sul/Sudoeste de Minas
3167509,MG,Simão Pereira,,-43.3149558126,-21.9648567892,Simao Pereira,,Juiz de Fora,Zona da Mata
3167608,MG,Simonésia,,-42.0038567487,-20.1220295974,Simonesia,,Manhuaçu,Zona da Mata
3167707,MG,Sobrália,,-42.0986538397,-19.2355492879,Sobralia,,Governador Valadares,Vale do Rio Doce
3167806,MG,Soledade de Minas,,-45.041022642,-22.0592064058,Soledade de Minas,,São Lourenço,Sul/Sudoeste de Minas
3167905,MG,Tabuleiro,,-43.2456052646,-21.3575776594,Tabuleiro,,Ubá,Zona da Mata
3168002,MG,Taiobeiras,,-42.2279155456,-15.8115214377,Taiobeiras,,Salinas,Norte de Minas
3168051,MG,Taparuba,,-41.6158581306,-19.7614695843,Taparuba,,Aimorés,Vale do Rio Doce
3168101,MG,Tapira,,-46.8219153622,-19.9255792183,Tapira,,Araxá,Triângulo Mineiro/Alto Paranaíba
3168200,MG,Tapiraí,,-46.0185702098,-19.8858056069,Tapirai,,Piuí,Oeste de Minas
3168309,MG,Taquaraçu de Minas,,-43.6871427897,-19.6738480484,Taquaracu de Minas,,Itabira,Metropolitana de Belo Horizonte
3168408,MG,Tarumirim,,-42.0077345774,-19.2814948728,Tarumirim,,Caratinga,Vale do Rio Doce
3168507,MG,Teixeiras,,-42.8626438044,-20.6490665251,Teixeiras,,Viçosa,Zona da Mata
3168606,MG,Teófilo Otoni,,-41.5096351658,-17.862539808,Teofilo Otoni,,Teófilo Otoni,Vale do Mucuri
3168705,MG,Timóteo,,-42.6439423108,-19.5840503585,Timoteo,,Ipatinga,Vale do Rio Doce
3168804,MG,Tiradentes,,-44.1726923811,-21.1070434368,Tiradentes,,São João Del Rei,Campo Das Vertentes
3168903,MG,Tiros,,-45.9635510992,-19.0039173801,Tiros,,Patos de Minas,Triângulo Mineiro/Alto Paranaíba
3169000,MG,Tocantins,,-43.0186995084,-21.175549526,Tocantins,,Ubá,Zona da Mata
3169059,MG,Tocos do Moji,,-46.0964468007,-22.3716455947,Tocos do Moji,,Pouso Alegre,Sul/Sudoeste de Minas
3169109,MG,Toledo,,-46.3789726565,-22.7433948081,Toledo,,Pouso Alegre,Sul/Sudoeste de Minas
3169208,MG,Tombos,,-42.0146816211,-20.9025892251,Tombos,,Muriaé,Zona da Mata
3169307,MG,Três Corações,,-45.2549368732,-21.6959657769,Tres Coracoes,,Varginha,Sul/Sudoeste de Minas
3169356,MG,Três Marias,,-45.2257352467,-18.205921224,Tres Marias,,Três Marias,Central Mineira
3169406,MG,Três Pontas,,-45.515474797,-21.3687699217,Tres Pontas,,Varginha,Sul/Sudoeste de Minas
3169505,MG,Tumiritinga,,-41.6379804794,-18.9766076612,Tumiritinga,,Governador Valadares,Vale do Rio Doce
3169604,MG,Tupaciguara,,-48.6937358802,-18.5993525644,Tupaciguara,,Uberlândia,Triângulo Mineiro/Alto Paranaíba
3169703,MG,Turmalina,,-42.7304145448,-17.2864120943,Turmalina,,Capelinha,Jequitinhonha
3169802,MG,Turvolândia,,-45.7967357927,-21.8793890057,Turvolandia,,Santa Rita do Sapucaí,Sul/Sudoeste de Minas
3169901,MG,Ubá,,-42.9367864644,-21.1185969515,Uba,,Ubá,Zona da Mata
3170008,MG,Ubaí,,-44.7870862055,-16.2974045209,Ubai,,Montes Claros,Norte de Minas
3170057,MG,Ubaporanga,,-42.1092163271,-19.6413620049,Ubaporanga,,Caratinga,Vale do Rio Doce
3170107,MG,Uberaba,,-47.9836248956,-19.7135346071,Uberaba,,Uberaba,Triângulo Mineiro/Alto Paranaíba
3170206,MG,Uberlândia,,-48.2779501847,-18.9189986093,Uberlandia,,Uberlândia,Triângulo Mineiro/Alto Paranaíba
3170305,MG,Umburatiba,,-40.5726450205,-17.2536072103,Umburatiba,,Nanuque,Vale do Mucuri
3170404,MG,Unaí,,-46.8999565953,-16.3590084925,Unai,,Unaí,Noroeste de Minas
3170438,MG,União de Minas,,-50.3308029414,-19.5297366441,Uniao de Minas,,Frutal,Triângulo Mineiro/Alto Paranaíba
3170479,MG,Uruana de Minas,,-46.2562288734,-16.0600251971,Uruana de Minas,,Unaí,Noroeste de Minas
3170503,MG,Urucânia,,-42.7412284517,-20.3508704157,Urucania,,Ponte Nova,Zona da Mata
3170529,MG,Urucuia,,-45.7370281844,-16.132091017,Urucuia,,Januária,Norte de Minas
3170578,MG,Vargem Alegre,,-42.2998154823,-19.6007202041,Vargem Alegre,,Caratinga,Vale do Rio Doce
3170602,MG,Vargem Bonita,,-46.3724569794,-20.3267766484,Vargem Bonita,,Piuí,Oeste de Minas
3170651,MG,Vargem Grande do Rio Pardo,,-42.3092908663,-15.4024006159,Vargem Grande do Rio Pardo,,Salinas,Norte de Minas
3170701,MG,Varginha,,-45.4318861443,-21.5570800391,Varginha,,Varginha,Sul/Sudoeste de Minas
3170750,MG,Varjão de Minas,,-46.0335015457,-18.3837044638,Varjao de Minas,,Paracatu,Noroeste de Minas
3170800,MG,Várzea da Palma,,-44.7303465827,-17.5975701771,Varzea da Palma,,Pirapora,Norte de Minas
3170909,MG,Varzelândia,,-44.0279481432,-15.7088710523,Varzelandia,,Montes Claros,Norte de Minas
3171006,MG,Vazante,,-46.9019668858,-17.9910384302,Vazante,,Paracatu,Noroeste de Minas
3171030,MG,Verdelândia,,-43.6060222624,-15.5945423473,Verdelandia,,Montes Claros,Norte de Minas
3171071,MG,Veredinha,,-42.73593024,-17.3939690803,Veredinha,,Capelinha,Jequitinhonha
3171105,MG,Veríssimo,,-48.3037105803,-19.6693578326,Verissimo,,Uberaba,Triângulo Mineiro/Alto Paranaíba
3171154,MG,Vermelho Novo,,-42.2683458174,-20.0347660883,Vermelho Novo,,Ponte Nova,Zona da Mata
3171204,MG,Vespasiano,,-43.9199151867,-19.6930304398,Vespasiano,,Belo Horizonte,Metropolitana de Belo Horizonte
3171303,MG,Viçosa,,-42.8794773757,-20.752072007,Vicosa,,Viçosa,Zona da Mata
3171402,MG,Vieiras,,-42.2458035423,-20.8653406932,Vieiras,,Muriaé,Zona da Mata
3171501,MG,Mathias Lobato,,-41.9233604609,-18.5795889083,Mathias Lobato,,Governador Valadares,Vale do Rio Doce
3171600,MG,Virgem da Lapa,,-42.3432810666,-16.802148857,Virgem da Lapa,,Araçuaí,Jequitinhonha
3171709,MG,Virgínia,,-45.095425163,-22.3369720668,Virginia,,Itajubá,Sul/Sudoeste de Minas
3171808,MG,Virginópolis,,-42.7148044703,-18.8251403925,Virginopolis,,Guanhães,Vale do Rio Doce
3171907,MG,Virgolândia,,-42.3108100373,-18.4760617048,Virgolandia,,Governador Valadares,Vale do Rio Doce
3172004,MG,Visconde do Rio Branco,,-42.839389391,-21.0119895771,Visconde do Rio Branco,,Ubá,Zona da Mata
3172103,MG,Volta Grande,,-42.5412849474,-21.7707111492,Volta Grande,,Cataguases,Zona da Mata
3172202,MG,Wenceslau Braz,,-45.3567739531,-22.5290130397,Wenceslau Braz,,Itajubá,Sul/Sudoeste de Minas
3200102,ES,Afonso Cláudio,,-41.1254597172,-20.0770400099,Afonso Claudio,,Afonso Cláudio,Central Espírito-Santense
3200136,ES,Águia Branca,,-40.7366381674,-18.9873613695,Aguia Branca,,Nova Venécia,Noroeste Espírito-Santense
3200169,ES,Água Doce do Norte,,-40.9764559119,-18.5455464913,Agua Doce do Norte,,Barra de São Francisco,Noroeste Espírito-Santense
3200201,ES,Alegre,,-41.5364883188,-20.7632651351,Alegre,,Alegre,Sul Espírito-Santense
3200300,ES,Alfredo Chaves,,-40.7600496464,-20.6303475372,Alfredo Chaves,,Guarapari,Central Espírito-Santense
3200359,ES,Alto Rio Novo,,-41.0186843433,-19.0574996056,Alto Rio Novo,,Colatina,Noroeste Espírito-Santense
3200409,ES,Anchieta,,-40.6476589422,-20.8056132242,Anchieta,,Guarapari,Central Espírito-Santense
3200508,ES,Apiacá,,-41.5633797609,-21.1564478853,Apiaca,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3200607,ES,Aracruz,,-40.2762233764,-19.8232777404,Aracruz,,Linhares,Litoral Norte Espírito-Santense
3200706,ES,Atilio Vivacqua,,-41.1912419095,-20.9158966202,Atilio Vivacqua,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3200805,ES,Baixo Guandu,,-41.0120677359,-19.5142461286,Baixo Guandu,,Colatina,Noroeste Espírito-Santense
3200904,ES,Barra de São Francisco,,-40.890398624,-18.7590890533,Barra de Sao Francisco,,Barra de São Francisco,Noroeste Espírito-Santense
3201001,ES,Boa Esperança,,-40.3029556431,-18.5387151622,Boa Esperanca,,Nova Venécia,Noroeste Espírito-Santense
3201100,ES,Bom Jesus do Norte,,-41.6758105078,-21.1293417884,Bom Jesus do Norte,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3201159,ES,Brejetuba,,-41.2896765285,-20.1570341862,Brejetuba,,Afonso Cláudio,Central Espírito-Santense
3201209,ES,Cachoeiro de Itapemirim,,-41.1119188104,-20.8501123497,Cachoeiro de Itapemirim,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3201308,ES,Cariacica,,-40.3905591047,-20.2946777965,Cariacica,,Vitória,Central Espírito-Santense
3201407,ES,Castelo,,-41.202212704,-20.6020650861,Castelo,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3201506,ES,Colatina,,-40.630317554,-19.5362700836,Colatina,,Colatina,Noroeste Espírito-Santense
3201605,ES,Conceição da Barra,,-39.7274744194,-18.5984623009,Conceicao da Barra,,São Mateus,Litoral Norte Espírito-Santense
3201704,ES,Conceição do Castelo,,-41.2453480412,-20.3655811138,Conceicao do Castelo,,Afonso Cláudio,Central Espírito-Santense
3201803,ES,Divino de São Lourenço,,-41.6799763283,-20.6204706519,Divino de Sao Lourenco,,Alegre,Sul Espírito-Santense
3201902,ES,Domingos Martins,,-40.6593963546,-20.3642385224,Domingos Martins,,Afonso Cláudio,Central Espírito-Santense
3202009,ES,Dores do Rio Preto,,-41.8495773625,-20.6928939053,Dores do Rio Preto,,Alegre,Sul Espírito-Santense
3202108,ES,Ecoporanga,,-40.8300811593,-18.3752523795,Ecoporanga,,Barra de São Francisco,Noroeste Espírito-Santense
3202207,ES,Fundão,,-40.403765444,-19.9334471177,Fundao,,Linhares,Litoral Norte Espírito-Santense
3202256,ES,Governador Lindenberg,,-40.4577660614,-19.2528074444,Governador Lindenberg,,Colatina,Noroeste Espírito-Santense
3202306,ES,Guaçuí,,-41.6794962927,-20.7753378053,Guacui,,Alegre,Sul Espírito-Santense
3202405,ES,Guarapari,,-40.4950210195,-20.6659745796,Guarapari,,Guarapari,Central Espírito-Santense
3202454,ES,Ibatiba,,-41.5072079995,-20.2340203463,Ibatiba,,Alegre,Sul Espírito-Santense
3202504,ES,Ibiraçu,,-40.3716661789,-19.8318799981,Ibiracu,,Linhares,Litoral Norte Espírito-Santense
3202553,ES,Ibitirama,,-41.6594124009,-20.5387309666,Ibitirama,,Alegre,Sul Espírito-Santense
3202603,ES,Iconha,,-40.8112210453,-20.7971447539,Iconha,,Guarapari,Central Espírito-Santense
3202652,ES,Irupi,,-41.6475278615,-20.3485970393,Irupi,,Alegre,Sul Espírito-Santense
3202702,ES,Itaguaçu,,-40.8565984866,-19.8025077112,Itaguacu,,Santa Teresa,Central Espírito-Santense
3202801,ES,Itapemirim,,-40.8361451168,-21.0110996273,Itapemirim,,Itapemirim,Sul Espírito-Santense
3202900,ES,Itarana,,-40.8797910822,-19.872348006,Itarana,,Santa Teresa,Central Espírito-Santense
3203007,ES,Iúna,,-41.5328886935,-20.3485995138,Iuna,,Alegre,Sul Espírito-Santense
3203056,ES,Jaguaré,,-40.0861409924,-18.9004359095,Jaguare,,São Mateus,Litoral Norte Espírito-Santense
3203106,ES,Jerônimo Monteiro,,-41.4029345745,-20.7976978983,Jeronimo Monteiro,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3203130,ES,João Neiva,,-40.3808804853,-19.7529585989,Joao Neiva,,Linhares,Litoral Norte Espírito-Santense
3203163,ES,Laranja da Terra,,-41.0552443545,-19.8986934504,Laranja da Terra,,Afonso Cláudio,Central Espírito-Santense
3203205,ES,Linhares,,-40.0653057987,-19.3981059345,Linhares,,Linhares,Litoral Norte Espírito-Santense
3203304,ES,Mantenópolis,,-41.1177374788,-18.8611789662,Mantenopolis,,Barra de São Francisco,Noroeste Espírito-Santense
3203320,ES,Marataízes,,-40.8301872857,-21.0429962753,Marataizes,,Itapemirim,Sul Espírito-Santense
3203346,ES,Marechal Floriano,,-40.6803834329,-20.426708592,Marechal Floriano,,Afonso Cláudio,Central Espírito-Santense
3203353,ES,Marilândia,,-40.5509510036,-19.4128127578,Marilandia,,Colatina,Noroeste Espírito-Santense
3203403,ES,Mimoso do Sul,,-41.3644252659,-21.0653735082,Mimoso do Sul,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3203502,ES,Montanha,,-40.3634208796,-18.1268566472,Montanha,,Montanha,Litoral Norte Espírito-Santense
3203601,ES,Mucurici,,-40.5179268365,-18.0972363796,Mucurici,,Montanha,Litoral Norte Espírito-Santense
3203700,ES,Muniz Freire,,-41.4175137804,-20.4565455935,Muniz Freire,,Alegre,Sul Espírito-Santense
3203809,ES,Muqui,,-41.3462139984,-20.9536923095,Muqui,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3203908,ES,Nova Venécia,,-40.401547877,-18.7129060016,Nova Venecia,,Nova Venécia,Noroeste Espírito-Santense
3204005,ES,Pancas,,-40.8560031007,-19.2244197861,Pancas,,Colatina,Noroeste Espírito-Santense
3204054,ES,Pedro Canário,,-39.9549369519,-18.2971915039,Pedro Canario,,São Mateus,Litoral Norte Espírito-Santense
3204104,ES,Pinheiros,,-40.2177280802,-18.4133233436,Pinheiros,,Montanha,Litoral Norte Espírito-Santense
3204203,ES,Piúma,,-40.7279809404,-20.8376088997,Piuma,,Guarapari,Central Espírito-Santense
3204252,ES,Ponto Belo,,-40.5381337771,-18.1291260855,Ponto Belo,,Montanha,Litoral Norte Espírito-Santense
3204302,ES,Presidente Kennedy,,-41.0518956306,-21.1001484085,Presidente Kennedy,,Itapemirim,Sul Espírito-Santense
3204351,ES,Rio Bananal,,-40.3224784283,-19.2770864859,Rio Bananal,,Linhares,Litoral Norte Espírito-Santense
3204401,ES,Rio Novo do Sul,,-40.9362283555,-20.8645861497,Rio Novo do Sul,,Guarapari,Central Espírito-Santense
3204500,ES,Santa Leopoldina,,-40.5332096123,-20.0988906925,Santa Leopoldina,,Santa Teresa,Central Espírito-Santense
3204559,ES,Santa Maria de Jetibá,,-40.7416178006,-20.0288140582,Santa Maria de Jetiba,,Santa Teresa,Central Espírito-Santense
3204609,ES,Santa Teresa,,-40.5989977217,-19.9377143169,Santa Teresa,,Santa Teresa,Central Espírito-Santense
3204658,ES,São Domingos do Norte,,-40.6218777327,-19.14816851,Sao Domingos do Norte,,Colatina,Noroeste Espírito-Santense
3204708,ES,São Gabriel da Palha,,-40.5295995076,-19.0219647532,Sao Gabriel da Palha,,Nova Venécia,Noroeste Espírito-Santense
3204807,ES,São José do Calçado,,-41.6560878498,-21.0261302467,Sao Jose do Calcado,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3204906,ES,São Mateus,,-39.8582005956,-18.7184469679,Sao Mateus,,São Mateus,Litoral Norte Espírito-Santense
3204955,ES,São Roque do Canaã,,-40.6431387555,-19.7253072048,Sao Roque do Canaa,,Santa Teresa,Central Espírito-Santense
3205002,ES,Serra,,-40.2752170367,-20.1567698424,Serra,,Vitória,Central Espírito-Santense
3205010,ES,Sooretama,,-40.0964908071,-19.1919496279,Sooretama,,Linhares,Litoral Norte Espírito-Santense
3205036,ES,Vargem Alta,,-41.0071483602,-20.6716781988,Vargem Alta,,Cachoeiro de Itapemirim,Sul Espírito-Santense
3205069,ES,Venda Nova do Imigrante,,-41.1290532111,-20.3315181774,Venda Nova do Imigrante,,Afonso Cláudio,Central Espírito-Santense
3205101,ES,Viana,,-40.4956243355,-20.3908625112,Viana,,Vitória,Central Espírito-Santense
3205150,ES,Vila Pavão,,-40.6024114108,-18.6208034523,Vila Pavao,,Nova Venécia,Noroeste Espírito-Santense
3205176,ES,Vila Valério,,-40.3905897774,-18.9936174389,Vila Valerio,,Nova Venécia,Noroeste Espírito-Santense
3205200,ES,Vila Velha,,-40.2939566369,-20.3383741042,Vila Velha,,Vitória,Central Espírito-Santense
3205309,ES,Vitória,true,-40.3222087267,-20.3201537929,Vitoria,,Vitória,Central Espírito-Santense
3300100,RJ,Angra dos Reis,,-44.3196272623,-23.0091159353,Angra dos Reis,,Baía da Ilha Grande,Sul Fluminense
3300159,RJ,Aperibé,,-42.1049166541,-21.6194217698,Aperibe,,Santo Antônio de Pádua,Noroeste Fluminense
3300209,RJ,Araruama,,-42.3410960232,-22.8774383874,Araruama,,Lagos,Baixadas
3300225,RJ,Areal,,-43.1010698052,-22.2369120036,Areal,,Três Rios,Centro Fluminense
3300233,RJ,Armação dos Búzios,,-41.8877494681,-22.7577637929,Armacao dos Buzios,,Lagos,Baixadas
3300258,RJ,Arraial do Cabo,,-42.0283359676,-22.9676382776,Arraial do Cabo,,Lagos,Baixadas
3300308,RJ,Barra do Piraí,,-43.8284524538,-22.4695962921,Barra do Pirai,,Barra do Piraí,Sul Fluminense
3300407,RJ,Barra Mansa,,-44.1724313737,-22.5453011339,Barra Mansa,,Vale do Paraíba Fluminense,Sul Fluminense
3300456,RJ,Belford Roxo,,-43.3996249708,-22.7645559675,Belford Roxo,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3300506,RJ,Bom Jardim,,-42.4172114823,-22.1533052283,Bom Jardim,,Nova Friburgo,Centro Fluminense
3300605,RJ,Bom Jesus do Itabapoana,,-41.677679795,-21.1344974419,Bom Jesus do Itabapoana,,Itaperuna,Noroeste Fluminense
3300704,RJ,Cabo Frio,,-42.0200748019,-22.8807646671,Cabo Frio,,Lagos,Baixadas
3300803,RJ,Cachoeiras de Macacu,,-42.6631643573,-22.4675708722,Cachoeiras de Macacu,,Macacu-Caceribu,Metropolitana do Rio de Janeiro
3300902,RJ,Cambuci,,-41.9086360047,-21.5772767097,Cambuci,,Santo Antônio de Pádua,Noroeste Fluminense
3300936,RJ,Carapebus,,-41.6640105959,-22.1825947274,Carapebus,,Macaé,Norte Fluminense
3300951,RJ,Comendador Levy Gasparian,,-43.2172237156,-22.0333589384,Comendador Levy Gasparian,,Três Rios,Centro Fluminense
3301009,RJ,Campos dos Goytacazes,,-41.3304764919,-21.7518986321,Campos dos Goytacazes,,Campos Dos Goytacazes,Norte Fluminense
3301108,RJ,Cantagalo,,-42.365977599,-21.9818398588,Cantagalo,,Cantagalo-Cordeiro,Centro Fluminense
3301157,RJ,Cardoso Moreira,,-41.6132963462,-21.4961573567,Cardoso Moreira,,Campos Dos Goytacazes,Norte Fluminense
3301207,RJ,Carmo,,-42.6097176407,-21.9293117801,Carmo,,Cantagalo-Cordeiro,Centro Fluminense
3301306,RJ,Casimiro de Abreu,,-42.2042105444,-22.4795365026,Casimiro de Abreu,,Bacia de São João,Baixadas
3301405,RJ,Conceição de Macabu,,-41.8677585057,-22.0878715265,Conceicao de Macabu,,Macaé,Norte Fluminense
3301504,RJ,Cordeiro,,-42.3630305379,-22.0277765631,Cordeiro,,Cantagalo-Cordeiro,Centro Fluminense
3301603,RJ,Duas Barras,,-42.5150976315,-22.0589060899,Duas Barras,,Nova Friburgo,Centro Fluminense
3301702,RJ,Duque de Caxias,,-43.3098880717,-22.7852532497,Duque de Caxias,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3301801,RJ,Engenheiro Paulo de Frontin,,-43.679476829,-22.5436846647,Engenheiro Paulo de Frontin,,Vassouras,Metropolitana do Rio de Janeiro
3301850,RJ,Guapimirim,,-42.9783297043,-22.5195957941,Guapimirim,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3301876,RJ,Iguaba Grande,,-42.2221245423,-22.8390569837,Iguaba Grande,,Lagos,Baixadas
3301900,RJ,Itaboraí,,-42.8603434262,-22.7458630174,Itaborai,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3302007,RJ,Itaguaí,,-43.7750406349,-22.8712507684,Itaguai,,Itaguaí,Metropolitana do Rio de Janeiro
3302056,RJ,Italva,,-41.6909647605,-21.425103278,Italva,,Itaperuna,Noroeste Fluminense
3302106,RJ,Itaocara,,-42.0777295246,-21.6705026733,Itaocara,,Santo Antônio de Pádua,Noroeste Fluminense
3302205,RJ,Itaperuna,,-41.8862031767,-21.2105910848,Itaperuna,,Itaperuna,Noroeste Fluminense
3302254,RJ,Itatiaia,,-44.5627719942,-22.4970145997,Itatiaia,,Vale do Paraíba Fluminense,Sul Fluminense
3302270,RJ,Japeri,,-43.653785801,-22.6448185711,Japeri,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3302304,RJ,Laje do Muriaé,,-42.1311744192,-21.2057208352,Laje do Muriae,,Itaperuna,Noroeste Fluminense
3302403,RJ,Macaé,,-41.7750642855,-22.3687049744,Macae,,Macaé,Norte Fluminense
3302452,RJ,Macuco,,-42.2570738797,-21.9902295051,Macuco,,Cantagalo-Cordeiro,Centro Fluminense
3302502,RJ,Magé,,-43.0402461327,-22.6543487574,Mage,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3302601,RJ,Mangaratiba,,-44.0411265454,-22.9617119412,Mangaratiba,,Itaguaí,Metropolitana do Rio de Janeiro
3302700,RJ,Maricá,,-42.8198241148,-22.9169553374,Marica,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3302809,RJ,Mendes,,-43.7214868877,-22.5174226019,Mendes,,Vassouras,Metropolitana do Rio de Janeiro
3302858,RJ,Mesquita,,-43.4292237631,-22.7680879226,Mesquita,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3302908,RJ,Miguel Pereira,,-43.4746761215,-22.4554266084,Miguel Pereira,,Vassouras,Metropolitana do Rio de Janeiro
3303005,RJ,Miracema,,-42.1984114072,-21.4111632992,Miracema,,Santo Antônio de Pádua,Noroeste Fluminense
3303104,RJ,Natividade,,-41.9764403133,-21.043756989,Natividade,,Itaperuna,Noroeste Fluminense
3303203,RJ,Nilópolis,,-43.4166099809,-22.8075142239,Nilopolis,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3303302,RJ,Niterói,,-43.0758231673,-22.8964523851,Niteroi,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3303401,RJ,Nova Friburgo,,-42.532771263,-22.2864614592,Nova Friburgo,,Nova Friburgo,Centro Fluminense
3303500,RJ,Nova Iguaçu,,-43.4503453299,-22.7598348263,Nova Iguacu,,Rio de Janeiro,Metropolitana do Rio de Janeiro
3303609,RJ,Paracambi,,-43.709384563,-22.6097271621,Paracambi,,Vassouras,Metropolitana do Rio de Janeiro
3303708,RJ,Paraíba do Sul,,-43.2895444648,-22.1619815422,Paraiba do Sul,,Três Rios,Centro Fluminense
3303807,RJ,Paraty,,-44.710858502,-23.2194136073,Paraty,,Baía da Ilha Grande,Sul Fluminense
3303856,RJ,Paty do Alferes,,-43.4248709167,-22.4274146332,Paty do Alferes,,Vassouras,Metropolitana do Rio de Janeiro
